代號,名稱,年月日,報酬率％
1590,亞德客-KY,2019/09/23,4.788
1590,亞德客-KY,2019/09/20,0.137
1590,亞德客-KY,2019/09/19,-1.8817
1590,亞德客-KY,2019/09/18,0.2695
1590,亞德客-KY,2019/09/17,0.542
1590,亞德客-KY,2019/09/16,0.1357
1590,亞德客-KY,2019/09/12,-0.9409
1590,亞德客-KY,2019/09/11,9.4118
1590,亞德客-KY,2019/09/10,4.4547
1590,亞德客-KY,2019/09/09,-1.3636
1590,亞德客-KY,2019/09/06,0.304
1590,亞德客-KY,2019/09/05,4.4444
1590,亞德客-KY,2019/09/04,-0.6309
1590,亞德客-KY,2019/09/03,-1.6062
1590,亞德客-KY,2019/09/02,1.2365
1590,亞德客-KY,2019/08/30,1.5699
1590,亞德客-KY,2019/08/29,-0.313
1590,亞德客-KY,2019/08/28,0.7886
1590,亞德客-KY,2019/08/27,2.9221
1590,亞德客-KY,2019/08/26,-7.3684
1590,亞德客-KY,2019/08/23,-0.2999
1590,亞德客-KY,2019/08/22,-1.0386
1590,亞德客-KY,2019/08/21,1.506
1590,亞德客-KY,2019/08/20,2.1538
1590,亞德客-KY,2019/08/19,-1.2158
1590,亞德客-KY,2019/08/16,0.9202
1590,亞德客-KY,2019/08/15,1.0853
1590,亞德客-KY,2019/08/14,7.3211
1590,亞德客-KY,2019/08/13,-2.4351
1590,亞德客-KY,2019/08/12,2.4958
1590,亞德客-KY,2019/08/08,-0.4967
1590,亞德客-KY,2019/08/07,2.7211
1590,亞德客-KY,2019/08/06,-2
1590,亞德客-KY,2019/08/05,-3.0695
1590,亞德客-KY,2019/08/02,-5.4962
1590,亞德客-KY,2019/08/01,1.2365
1590,亞德客-KY,2019/07/31,-2.8529
1590,亞德客-KY,2019/07/30,-1.4793
1590,亞德客-KY,2019/07/29,-1.1696
1590,亞德客-KY,2019/07/26,0.1464
1590,亞德客-KY,2019/07/25,-1.585
1590,亞德客-KY,2019/07/24,2.3599
1590,亞德客-KY,2019/07/23,0.7429
1590,亞德客-KY,2019/07/22,0.8996
1590,亞德客-KY,2019/07/19,1.0606
1590,亞德客-KY,2019/07/18,-1.7857
1590,亞德客-KY,2019/07/17,-0.2967
1590,亞德客-KY,2019/07/16,-1.7493
1590,亞德客-KY,2019/07/15,1.9316
1590,亞德客-KY,2019/07/12,-0.7375
1590,亞德客-KY,2019/07/11,-1.0219
1590,亞德客-KY,2019/07/10,-0.2911
1590,亞德客-KY,2019/07/09,-1.9971
1590,亞德客-KY,2019/07/08,-1.4065
1590,亞德客-KY,2019/07/05,0.4237
1590,亞德客-KY,2019/07/04,-0.2817
1590,亞德客-KY,2019/07/03,-4.4415
1590,亞德客-KY,2019/07/02,-0.9333
1590,亞德客-KY,2019/07/01,7.7586
1590,亞德客-KY,2019/06/28,4.5045
1590,亞德客-KY,2019/06/27,1.3699
1590,亞德客-KY,2019/06/26,2.9781
1590,亞德客-KY,2019/06/25,-2.1472
1590,亞德客-KY,2019/06/24,-7.6487
1590,亞德客-KY,2019/06/21,0.8571
1590,亞德客-KY,2019/06/20,4.7904
1590,亞德客-KY,2019/06/19,9.8684
1590,亞德客-KY,2019/06/18,-2.2508
1590,亞德客-KY,2019/06/17,2.8099
1590,亞德客-KY,2019/06/14,-2.2617
1590,亞德客-KY,2019/06/13,-2.2117
1590,亞德客-KY,2019/06/12,-2.1638
1590,亞德客-KY,2019/06/11,1.7296
1590,亞德客-KY,2019/06/10,3.9216
1590,亞德客-KY,2019/06/06,-2.8571
1590,亞德客-KY,2019/06/05,5
1590,亞德客-KY,2019/06/04,-5.2133
1590,亞德客-KY,2019/06/03,-2.9141
1590,亞德客-KY,2019/05/31,3.3281
1590,亞德客-KY,2019/05/30,-1.7134
1590,亞德客-KY,2019/05/29,0.4695
1590,亞德客-KY,2019/05/28,-0.1563
1590,亞德客-KY,2019/05/27,1.5873
1590,亞德客-KY,2019/05/24,-1.4085
1590,亞德客-KY,2019/05/23,-3.6199
1590,亞德客-KY,2019/05/22,-1.1923
1590,亞德客-KY,2019/05/21,5.836
1590,亞德客-KY,2019/05/20,-3.5008
1590,亞德客-KY,2019/05/17,-1.4993
1590,亞德客-KY,2019/05/16,-4.578
1590,亞德客-KY,2019/05/15,1.3043
1590,亞德客-KY,2019/05/14,-1.7094
1590,亞德客-KY,2019/05/13,-6.6489
1590,亞德客-KY,2019/05/10,-1.4417
1590,亞德客-KY,2019/05/09,-3.9043
1590,亞德客-KY,2019/05/08,-0.1258
1590,亞德客-KY,2019/05/07,1.7926
1590,亞德客-KY,2019/05/06,-6.8019
1590,亞德客-KY,2019/05/03,1.699
1590,亞德客-KY,2019/05/02,0
1590,亞德客-KY,2019/04/30,-0.4831
1590,亞德客-KY,2019/04/29,-5.2632
1590,亞德客-KY,2019/04/26,0
1590,亞德客-KY,2019/04/25,4.1716
1590,亞德客-KY,2019/04/24,-1.7564
1590,亞德客-KY,2019/04/23,6.4838
1590,亞德客-KY,2019/04/22,-1.2315
1590,亞德客-KY,2019/04/19,2.0101
1590,亞德客-KY,2019/04/18,-1.6069
1590,亞德客-KY,2019/04/17,0.9988
1590,亞德客-KY,2019/04/16,-4.8694
1590,亞德客-KY,2019/04/15,3.6946
1590,亞德客-KY,2019/04/12,-1.2165
1590,亞德客-KY,2019/04/11,-3.972
1590,亞德客-KY,2019/04/10,1.9048
1590,亞德客-KY,2019/04/09,-1.6393
1590,亞德客-KY,2019/04/08,-1.6129
1590,亞德客-KY,2019/04/03,1.8779
1590,亞德客-KY,2019/04/02,0.9479
1590,亞德客-KY,2019/04/01,5.7644
1590,亞德客-KY,2019/03/29,-1.4815
1590,亞德客-KY,2019/03/28,-1.2195
1590,亞德客-KY,2019/03/27,5.9432
1590,亞德客-KY,2019/03/26,1.1765
1590,亞德客-KY,2019/03/25,-2.6718
1590,亞德客-KY,2019/03/22,4.244
1590,亞德客-KY,2019/03/21,1.8919
1590,亞德客-KY,2019/03/20,-2.2457
1590,亞德客-KY,2019/03/19,0.9333
1590,亞德客-KY,2019/03/18,-0.6623
1590,亞德客-KY,2019/03/15,2.7211
1590,亞德客-KY,2019/03/14,0.1362
1590,亞德客-KY,2019/03/13,0.8242
1590,亞德客-KY,2019/03/12,1.676
1590,亞德客-KY,2019/03/11,-3.6339
1590,亞德客-KY,2019/03/08,-5.9494
1590,亞德客-KY,2019/03/07,-1.7413
1590,亞德客-KY,2019/03/06,2.4204
1590,亞德客-KY,2019/03/05,-1.5056
1590,亞德客-KY,2019/03/04,4.047
1590,亞德客-KY,2019/02/27,0.657
1590,亞德客-KY,2019/02/26,0.6614
1590,亞德客-KY,2019/02/25,0.2653
1590,亞德客-KY,2019/02/22,-1.0499
1590,亞德客-KY,2019/02/21,1.6
1590,亞德客-KY,2019/02/20,0.2674
1590,亞德客-KY,2019/02/19,0.1339
1590,亞德客-KY,2019/02/18,2.0492
1590,亞德客-KY,2019/02/15,1.105
1590,亞德客-KY,2019/02/14,-6.2176
1590,亞德客-KY,2019/02/13,0.5208
1590,亞德客-KY,2019/02/12,-0.13
1590,亞德客-KY,2019/02/11,9.233
1590,亞德客-KY,2019/01/30,-2.4931
1590,亞德客-KY,2019/01/29,-5
1590,亞德客-KY,2019/01/28,9.1954
1590,亞德客-KY,2019/01/25,2.5037
1590,亞德客-KY,2019/01/24,-0.2937
1590,亞德客-KY,2019/01/23,-2.7143
1590,亞德客-KY,2019/01/22,0.4304
1590,亞德客-KY,2019/01/21,-3.7293
1590,亞德客-KY,2019/01/18,2.5496
1590,亞德客-KY,2019/01/17,2.6163
1590,亞德客-KY,2019/01/16,1.0279
1590,亞德客-KY,2019/01/15,5.418
1590,亞德客-KY,2019/01/14,-5
1590,亞德客-KY,2019/01/11,7.9365
1590,亞德客-KY,2019/01/10,-1.8692
1590,亞德客-KY,2019/01/09,9.9315
1590,亞德客-KY,2019/01/08,-4.1051
1590,亞德客-KY,2019/01/07,5.913
1590,亞德客-KY,2019/01/04,-1.5411
1590,亞德客-KY,2019/01/03,-2.6667
1590,亞德客-KY,2019/01/02,-0.1664
2002,中鋼,2022/12/30,-0.5008
2002,中鋼,2022/12/29,-2.1242
2002,中鋼,2022/12/28,0.9901
2002,中鋼,2022/12/27,-0.9804
2002,中鋼,2022/12/26,-0.3257
2002,中鋼,2022/12/23,0.1631
2002,中鋼,2022/12/22,3.1987
2002,中鋼,2022/12/21,4.3937
2002,中鋼,2022/12/20,0.53
2002,中鋼,2022/12/19,-3.7415
2002,中鋼,2022/12/16,0.5128
2002,中鋼,2022/12/15,0.6885
2002,中鋼,2022/12/14,-0.3431
2002,中鋼,2022/12/13,0.5172
2002,中鋼,2022/12/12,-0.1721
2002,中鋼,2022/12/09,0.3454
2002,中鋼,2022/12/08,-0.1724
2002,中鋼,2022/12/07,0
2002,中鋼,2022/12/06,-0.6849
2002,中鋼,2022/12/05,0.6897
2002,中鋼,2022/12/02,-0.8547
2002,中鋼,2022/12/01,0.3431
2002,中鋼,2022/11/30,1.5679
2002,中鋼,2022/11/29,2.8674
2002,中鋼,2022/11/28,-2.9565
2002,中鋼,2022/11/25,-1.5411
2002,中鋼,2022/11/24,0.6897
2002,中鋼,2022/11/23,0
2002,中鋼,2022/11/22,0
2002,中鋼,2022/11/21,2.1127
2002,中鋼,2022/11/18,0
2002,中鋼,2022/11/17,-1.3889
2002,中鋼,2022/11/16,-1.0309
2002,中鋼,2022/11/15,0.5181
2002,中鋼,2022/11/14,3.3929
2002,中鋼,2022/11/11,1.6334
2002,中鋼,2022/11/10,-0.8993
2002,中鋼,2022/11/09,1.4599
2002,中鋼,2022/11/08,0.9208
2002,中鋼,2022/11/07,1.4953
2002,中鋼,2022/11/04,-0.3724
2002,中鋼,2022/11/03,-1.2868
2002,中鋼,2022/11/02,0.7407
2002,中鋼,2022/11/01,0.5587
2002,中鋼,2022/10/31,-1.105
2002,中鋼,2022/10/28,0.3697
2002,中鋼,2022/10/27,-0.9158
2002,中鋼,2022/10/26,0.1835
2002,中鋼,2022/10/25,-2.6786
2002,中鋼,2022/10/24,-0.1783
2002,中鋼,2022/10/21,-1.9231
2002,中鋼,2022/10/20,4.1894
2002,中鋼,2022/10/19,0.9191
2002,中鋼,2022/10/18,0.5545
2002,中鋼,2022/10/17,0.5576
2002,中鋼,2022/10/14,0
2002,中鋼,2022/10/13,-2.1818
2002,中鋼,2022/10/12,0.5484
2002,中鋼,2022/10/11,-0.726
2002,中鋼,2022/10/07,-0.8993
2002,中鋼,2022/10/06,0.7246
2002,中鋼,2022/10/05,1.4706
2002,中鋼,2022/10/04,2.8355
2002,中鋼,2022/10/03,-0.9363
2002,中鋼,2022/09/30,-1.1111
2002,中鋼,2022/09/29,1.3133
2002,中鋼,2022/09/28,-0.5597
2002,中鋼,2022/09/27,-1.107
2002,中鋼,2022/09/26,-2.693
2002,中鋼,2022/09/23,-2.109
2002,中鋼,2022/09/22,0.3527
2002,中鋼,2022/09/21,-0.8741
2002,中鋼,2022/09/20,-2.3891
2002,中鋼,2022/09/19,-0.1704
2002,中鋼,2022/09/16,-0.5085
2002,中鋼,2022/09/15,0.6826
2002,中鋼,2022/09/14,-1.6779
2002,中鋼,2022/09/13,0.3367
2002,中鋼,2022/09/12,1.5385
2002,中鋼,2022/09/08,1.7391
2002,中鋼,2022/09/07,-1.5411
2002,中鋼,2022/09/06,0.6897
2002,中鋼,2022/09/05,1.5762
2002,中鋼,2022/09/02,0
2002,中鋼,2022/09/01,-1.3817
2002,中鋼,2022/08/31,-0.1724
2002,中鋼,2022/08/30,0.6944
2002,中鋼,2022/08/29,-1.5385
2002,中鋼,2022/08/26,0.3431
2002,中鋼,2022/08/25,0.3442
2002,中鋼,2022/08/24,0.8681
2002,中鋼,2022/08/23,-0.6897
2002,中鋼,2022/08/22,-0.6849
2002,中鋼,2022/08/19,0
2002,中鋼,2022/08/18,0
2002,中鋼,2022/08/17,0.6897
2002,中鋼,2022/08/16,-0.5146
2002,中鋼,2022/08/15,1.3913
2002,中鋼,2022/08/12,1.0545
2002,中鋼,2022/08/11,1.6071
2002,中鋼,2022/08/10,0
2002,中鋼,2022/08/09,0.1789
2002,中鋼,2022/08/08,-1.2367
2002,中鋼,2022/08/05,1.6158
2002,中鋼,2022/08/04,-0.713
2002,中鋼,2022/08/03,-1.0582
2002,中鋼,2022/08/02,-0.8741
2002,中鋼,2022/08/01,3.2491
2002,中鋼,2022/07/29,1.2797
2002,中鋼,2022/07/28,-0.9058
2002,中鋼,2022/07/27,-0.8977
2002,中鋼,2022/07/26,-1.1182
2002,中鋼,2022/07/25,1.6234
2002,中鋼,2022/07/22,0.9836
2002,中鋼,2022/07/21,0
2002,中鋼,2022/07/20,0.8264
2002,中鋼,2022/07/19,-1.3051
2002,中鋼,2022/07/18,5.8722
2002,中鋼,2022/07/15,-1.0256
2002,中鋼,2022/07/14,0.6885
2002,中鋼,2022/07/13,0.519
2002,中鋼,2022/07/12,-0.6873
2002,中鋼,2022/07/11,-0.8518
2002,中鋼,2022/07/08,1.0327
2002,中鋼,2022/07/07,0.1724
2002,中鋼,2022/07/06,-0.6849
2002,中鋼,2022/07/05,1.9197
2002,中鋼,2022/07/04,-0.1742
2002,中鋼,2022/07/01,0.8787
2002,中鋼,2022/06/30,-2.2337
2002,中鋼,2022/06/29,-0.3425
2002,中鋼,2022/06/28,-0.8489
2002,中鋼,2022/06/27,1.5517
2002,中鋼,2022/06/24,0
2002,中鋼,2022/06/23,-6.4516
2002,中鋼,2022/06/22,-2.6688
2002,中鋼,2022/06/21,-0.9331
2002,中鋼,2022/06/20,-3.0166
2002,中鋼,2022/06/17,-1.1923
2002,中鋼,2022/06/16,-0.7396
2002,中鋼,2022/06/15,-0.5882
2002,中鋼,2022/06/14,0
2002,中鋼,2022/06/13,-1.4493
2002,中鋼,2022/06/10,0
2002,中鋼,2022/06/09,-0.7194
2002,中鋼,2022/06/08,0
2002,中鋼,2022/06/07,0.2886
2002,中鋼,2022/06/06,2.6667
2002,中鋼,2022/06/02,-1.1713
2002,中鋼,2022/06/01,-1.443
2002,中鋼,2022/05/31,0.4348
2002,中鋼,2022/05/30,0.2907
2002,中鋼,2022/05/27,1.0279
2002,中鋼,2022/05/26,0.5908
2002,中鋼,2022/05/25,0.8942
2002,中鋼,2022/05/24,0
2002,中鋼,2022/05/23,0.5997
2002,中鋼,2022/05/20,1.214
2002,中鋼,2022/05/19,-1.7884
2002,中鋼,2022/05/18,1.6667
2002,中鋼,2022/05/17,-0.6024
2002,中鋼,2022/05/16,-0.4498
2002,中鋼,2022/05/13,0.4518
2002,中鋼,2022/05/12,-2.924
2002,中鋼,2022/05/11,-1.1561
2002,中鋼,2022/05/10,-1.1429
2002,中鋼,2022/05/09,-2.2346
2002,中鋼,2022/05/06,-1.5131
2002,中鋼,2022/05/05,0.8322
2002,中鋼,2022/05/04,0.1389
2002,中鋼,2022/05/03,-0.277
2002,中鋼,2022/04/29,0.1387
2002,中鋼,2022/04/28,1.264
2002,中鋼,2022/04/27,-1.385
2002,中鋼,2022/04/26,-1.3661
2002,中鋼,2022/04/25,-2.6596
2002,中鋼,2022/04/22,-0.5291
2002,中鋼,2022/04/21,-1.3055
2002,中鋼,2022/04/20,-0.7772
2002,中鋼,2022/04/19,0.2597
2002,中鋼,2022/04/18,-2.6549
2002,中鋼,2022/04/15,0.1266
2002,中鋼,2022/04/14,0
2002,中鋼,2022/04/13,0.3812
2002,中鋼,2022/04/12,-0.1269
2002,中鋼,2022/04/11,0.5102
2002,中鋼,2022/04/08,1.0309
2002,中鋼,2022/04/07,-1.3977
2002,中鋼,2022/04/06,0.3827
2002,中鋼,2022/04/01,0.6418
2002,中鋼,2022/03/31,0
2002,中鋼,2022/03/30,-1.1421
2002,中鋼,2022/03/29,-1.5
2002,中鋼,2022/03/28,0
2002,中鋼,2022/03/25,0
2002,中鋼,2022/03/24,0
2002,中鋼,2022/03/23,0.5025
2002,中鋼,2022/03/22,0.1258
2002,中鋼,2022/03/21,1.7926
2002,中鋼,2022/03/18,0.5148
2002,中鋼,2022/03/17,0.7782
2002,中鋼,2022/03/16,-0.3876
2002,中鋼,2022/03/15,-0.2577
2002,中鋼,2022/03/14,0.9103
2002,中鋼,2022/03/11,0.3916
2002,中鋼,2022/03/10,0.9223
2002,中鋼,2022/03/09,1.4706
2002,中鋼,2022/03/08,-4.1026
2002,中鋼,2022/03/07,1.5625
2002,中鋼,2022/03/04,-0.5181
2002,中鋼,2022/03/03,0.7833
2002,中鋼,2022/03/02,0.9223
2002,中鋼,2022/03/01,5.4167
2002,中鋼,2022/02/25,2.1277
2002,中鋼,2022/02/24,-2.2191
2002,中鋼,2022/02/23,-0.2766
2002,中鋼,2022/02/22,-0.823
2002,中鋼,2022/02/21,2.244
2002,中鋼,2022/02/18,0.2813
2002,中鋼,2022/02/17,0.2821
2002,中鋼,2022/02/16,1.1412
2002,中鋼,2022/02/15,-1.2676
2002,中鋼,2022/02/14,-0.5602
2002,中鋼,2022/02/11,0.1403
2002,中鋼,2022/02/10,2.0029
2002,中鋼,2022/02/09,1.3043
2002,中鋼,2022/02/08,0.7299
2002,中鋼,2022/02/07,1.7831
2002,中鋼,2022/01/26,0.5979
2002,中鋼,2022/01/25,0
2002,中鋼,2022/01/24,-1.1817
2002,中鋼,2022/01/21,-0.8785
2002,中鋼,2022/01/20,0.2937
2002,中鋼,2022/01/19,-1.5896
2002,中鋼,2022/01/18,-1.1429
2002,中鋼,2022/01/17,-0.5682
2002,中鋼,2022/01/14,-0.8451
2002,中鋼,2022/01/13,1.8651
2002,中鋼,2022/01/12,0.8683
2002,中鋼,2022/01/11,-1.0029
2002,中鋼,2022/01/10,0.2874
2002,中鋼,2022/01/07,0
2002,中鋼,2022/01/06,-0.1435
2002,中鋼,2022/01/05,1.1611
2002,中鋼,2022/01/04,-1.5714
2002,中鋼,2022/01/03,-0.9901
2002,中鋼,2021/12/30,0.2837
2002,中鋼,2021/12/29,-0.4237
2002,中鋼,2021/12/28,0.4255
2002,中鋼,2021/12/27,-0.8439
2002,中鋼,2021/12/24,0.1408
2002,中鋼,2021/12/23,-0.4208
2002,中鋼,2021/12/22,-0.1401
2002,中鋼,2021/12/21,0.2809
2002,中鋼,2021/12/20,0.4231
2002,中鋼,2021/12/17,3.2023
2002,中鋼,2021/12/16,0.292
2002,中鋼,2021/12/15,0.4399
2002,中鋼,2021/12/14,-1.4451
2002,中鋼,2021/12/13,1.1696
2002,中鋼,2021/12/10,-0.4367
2002,中鋼,2021/12/09,0.7331
2002,中鋼,2021/12/08,-0.7278
2002,中鋼,2021/12/07,1.3274
2002,中鋼,2021/12/06,-0.5865
2002,中鋼,2021/12/03,0.59
2002,中鋼,2021/12/02,2.4169
2002,中鋼,2021/12/01,1.6897
2002,中鋼,2021/11/30,-1.0638
2002,中鋼,2021/11/29,-0.4539
2002,中鋼,2021/11/26,-2.2189
2002,中鋼,2021/11/25,0
2002,中鋼,2021/11/24,2.1148
2002,中鋼,2021/11/23,1.5337
2002,中鋼,2021/11/22,0
2002,中鋼,2021/11/19,-1.0622
2002,中鋼,2021/11/18,-0.3026
2002,中鋼,2021/11/17,-0.3017
2002,中鋼,2021/11/16,-1.4859
2002,中鋼,2021/11/15,-1.7518
2002,中鋼,2021/11/12,-0.2911
2002,中鋼,2021/11/11,0.7331
2002,中鋼,2021/11/10,-1.1594
2002,中鋼,2021/11/09,0.2907
2002,中鋼,2021/11/08,3.9275
2002,中鋼,2021/11/05,-0.4511
2002,中鋼,2021/11/04,-0.7463
2002,中鋼,2021/11/03,0.9036
2002,中鋼,2021/11/02,-0.5988
2002,中鋼,2021/11/01,-0.5952
2002,中鋼,2021/10/29,-0.2967
2002,中鋼,2021/10/28,-0.59
2002,中鋼,2021/10/27,0.4444
2002,中鋼,2021/10/26,1.3514
2002,中鋼,2021/10/25,0
2002,中鋼,2021/10/22,-1.7699
2002,中鋼,2021/10/21,1.0432
2002,中鋼,2021/10/20,0.299
2002,中鋼,2021/10/19,-0.5944
2002,中鋼,2021/10/18,1.3554
2002,中鋼,2021/10/15,1.374
2002,中鋼,2021/10/14,1.0802
2002,中鋼,2021/10/13,-2.994
2002,中鋼,2021/10/12,0.6024
2002,中鋼,2021/10/08,-3.7681
2002,中鋼,2021/10/07,-1.5692
2002,中鋼,2021/10/06,-1.5449
2002,中鋼,2021/10/05,1.7143
2002,中鋼,2021/10/04,-2.371
2002,中鋼,2021/10/01,-1.2397
2002,中鋼,2021/09/30,3.125
2002,中鋼,2021/09/29,-1.5385
2002,中鋼,2021/09/28,-0.5563
2002,中鋼,2021/09/27,-0.1389
2002,中鋼,2021/09/24,-0.4149
2002,中鋼,2021/09/23,-0.4132
2002,中鋼,2021/09/22,-3.9683
2002,中鋼,2021/09/17,-1.8182
2002,中鋼,2021/09/16,-1.9108
2002,中鋼,2021/09/15,-1.5056
2002,中鋼,2021/09/14,-0.4994
2002,中鋼,2021/09/13,2.4297
2002,中鋼,2021/09/10,1.9557
2002,中鋼,2021/09/09,1.9947
2002,中鋼,2021/09/08,-2.3377
2002,中鋼,2021/09/07,-0.9009
2002,中鋼,2021/09/06,3.7383
2002,中鋼,2021/09/03,1.2162
2002,中鋼,2021/09/02,-1.9868
2002,中鋼,2021/09/01,-1.0485
2002,中鋼,2021/08/31,2.5333
2002,中鋼,2021/08/30,1.626
2002,中鋼,2021/08/27,1.5131
2002,中鋼,2021/08/26,0.9722
2002,中鋼,2021/08/25,0
2002,中鋼,2021/08/24,0.9818
2002,中鋼,2021/08/23,1.567
2002,中鋼,2021/08/20,-0.5666
2002,中鋼,2021/08/19,-4.5946
2002,中鋼,2021/08/18,2.069
2002,中鋼,2021/08/17,-3.7185
2002,中鋼,2021/08/16,-0.2649
2002,中鋼,2021/08/13,-0.6579
2002,中鋼,2021/08/12,2.5641
2002,中鋼,2021/08/11,0.6793
2002,中鋼,2021/08/10,-1.7356
2002,中鋼,2021/08/09,4.463
2002,中鋼,2021/08/06,-0.4167
2002,中鋼,2021/08/05,-2.1739
2002,中鋼,2021/08/04,-0.271
2002,中鋼,2021/08/03,-0.9396
2002,中鋼,2021/08/02,2.4759
2002,中鋼,2021/07/30,0.1377
2002,中鋼,2021/07/29,2.8329
2002,中鋼,2021/07/28,0.2841
2002,中鋼,2021/07/27,-1.676
2002,中鋼,2021/07/26,-1.3774
2002,中鋼,2021/07/23,3.125
2002,中鋼,2021/07/22,0.2849
2002,中鋼,2021/07/21,-2.6352
2002,中鋼,2021/07/20,-1.5027
2002,中鋼,2021/07/19,0.6878
2002,中鋼,2021/07/16,-1.7568
2002,中鋼,2021/07/15,3.0641
2002,中鋼,2021/07/14,-1.6438
2002,中鋼,2021/07/13,-3.6939
2002,中鋼,2021/07/12,-0.3942
2002,中鋼,2021/07/09,-1.8065
2002,中鋼,2021/07/08,1.8397
2002,中鋼,2021/07/07,-4.1562
2002,中鋼,2021/07/06,-0.5013
2002,中鋼,2021/07/05,2.439
2002,中鋼,2021/07/02,-0.3836
2002,中鋼,2021/07/01,-1.2626
2002,中鋼,2021/06/30,4.9007
2002,中鋼,2021/06/29,0.8011
2002,中鋼,2021/06/28,4.7552
2002,中鋼,2021/06/25,-0.1397
2002,中鋼,2021/06/24,1.1299
2002,中鋼,2021/06/23,-2.0747
2002,中鋼,2021/06/22,5.3936
2002,中鋼,2021/06/21,-2
2002,中鋼,2021/06/18,-1.2694
2002,中鋼,2021/06/17,-0.1408
2002,中鋼,2021/06/16,-0.9763
2002,中鋼,2021/06/15,-0.8299
2002,中鋼,2021/06/11,0
2002,中鋼,2021/06/10,0.1385
2002,中鋼,2021/06/09,-2.957
2002,中鋼,2021/06/08,-0.2681
2002,中鋼,2021/06/07,-1.9711
2002,中鋼,2021/06/04,-1.933
2002,中鋼,2021/06/03,-1.7722
2002,中鋼,2021/06/02,5.7564
2002,中鋼,2021/06/01,1.0825
2002,中鋼,2021/05/31,1.0944
2002,中鋼,2021/05/28,5.6358
2002,中鋼,2021/05/27,-0.7174
2002,中鋼,2021/05/26,1.1611
2002,中鋼,2021/05/25,-2.9577
2002,中鋼,2021/05/24,-1.9337
2002,中鋼,2021/05/21,2.9872
2002,中鋼,2021/05/20,-7.0106
2002,中鋼,2021/05/19,8.6207
2002,中鋼,2021/05/18,9.9526
2002,中鋼,2021/05/17,-9.1822
2002,中鋼,2021/05/14,-4.7814
2002,中鋼,2021/05/13,-4.5632
2002,中鋼,2021/05/12,-8.6905
2002,中鋼,2021/05/11,-6.6667
2002,中鋼,2021/05/10,9.2233
2002,中鋼,2021/05/07,0.4878
2002,中鋼,2021/05/06,4.4586
2002,中鋼,2021/05/05,8.2759
2002,中鋼,2021/05/04,-5.9663
2002,中鋼,2021/05/03,-1.9084
2002,中鋼,2021/04/29,2.8796
2002,中鋼,2021/04/28,-2.3018
2002,中鋼,2021/04/27,-2.25
2002,中鋼,2021/04/26,4.9869
2002,中鋼,2021/04/23,-2.0566
2002,中鋼,2021/04/22,1.039
2002,中鋼,2021/04/21,-1.2821
2002,中鋼,2021/04/20,0.9056
2002,中鋼,2021/04/19,9.9573
2002,中鋼,2021/04/16,6.5152
2002,中鋼,2021/04/15,0.1517
2002,中鋼,2021/04/14,9.106
2002,中鋼,2021/04/13,2.027
2002,中鋼,2021/04/12,5.9034
2002,中鋼,2021/04/09,-0.7105
2002,中鋼,2021/04/08,4.6468
2002,中鋼,2021/04/07,3.6609
2002,中鋼,2021/04/06,0.5814
2002,中鋼,2021/04/01,-0.3861
2002,中鋼,2021/03/31,0.3876
2002,中鋼,2021/03/30,0.9785
2002,中鋼,2021/03/29,1.996
2002,中鋼,2021/03/26,0.2
2002,中鋼,2021/03/25,0
2002,中鋼,2021/03/24,-0.3984
2002,中鋼,2021/03/23,-0.1988
2002,中鋼,2021/03/22,0.1992
2002,中鋼,2021/03/19,-1.3752
2002,中鋼,2021/03/18,-0.7797
2002,中鋼,2021/03/17,0.5882
2002,中鋼,2021/03/16,-0.5848
2002,中鋼,2021/03/15,-0.9653
2002,中鋼,2021/03/12,0.3876
2002,中鋼,2021/03/11,0.1942
2002,中鋼,2021/03/10,0.1946
2002,中鋼,2021/03/09,2.3904
2002,中鋼,2021/03/08,0.6012
2002,中鋼,2021/03/05,-0.2
2002,中鋼,2021/03/04,-0.1996
2002,中鋼,2021/03/03,1.6227
2002,中鋼,2021/03/02,-0.404
2002,中鋼,2021/02/26,-2.1739
2002,中鋼,2021/02/25,0.998
2002,中鋼,2021/02/24,-0.9881
2002,中鋼,2021/02/23,3.4765
2002,中鋼,2021/02/22,-0.6098
2002,中鋼,2021/02/19,0.8197
2002,中鋼,2021/02/18,1.6667
2002,中鋼,2021/02/17,2.5641
2002,中鋼,2021/02/05,0.8621
2002,中鋼,2021/02/04,-1.9027
2002,中鋼,2021/02/03,-0.6303
2002,中鋼,2021/02/02,2.5862
2002,中鋼,2021/02/01,1.0893
2002,中鋼,2021/01/29,-1.5021
2002,中鋼,2021/01/28,-1.0616
2002,中鋼,2021/01/27,-0.6329
2002,中鋼,2021/01/26,-1.0438
2002,中鋼,2021/01/25,1.2685
2002,中鋼,2021/01/22,0.2119
2002,中鋼,2021/01/21,0.6397
2002,中鋼,2021/01/20,-3.4979
2002,中鋼,2021/01/19,0.2062
2002,中鋼,2021/01/18,-2.6104
2002,中鋼,2021/01/15,-1.581
2002,中鋼,2021/01/14,-0.9785
2002,中鋼,2021/01/13,0.9881
2002,中鋼,2021/01/12,-2.3166
2002,中鋼,2021/01/11,-0.3846
2002,中鋼,2021/01/08,1.1673
2002,中鋼,2021/01/07,0.7843
2002,中鋼,2021/01/06,-1.9231
2002,中鋼,2021/01/05,4.2084
2002,中鋼,2021/01/04,0.8081
2002,中鋼,2020/12/31,-1
