code,年月,當季季底P/E,當季季底P/B,ROE(B)－常續利益,季底普通股市值,季別
1718,Dec-09, ,0.69,2.35,10015189,4
1720,Dec-09,15.24,1.65,3.76,4425747,4
1721,Dec-09, ,1.45,-3.43,1016729,4
1722,Dec-09,83.57,2.23,1.03,111720000,4
1723,Dec-09,16.18,4,7.3,20610648,4
1725,Dec-09,21.43,1.39,1.34,2647072,4
1726,Dec-09,10.44,1.22,3.97,7281900,4
1727,Dec-09,30.97,1.78,1.83,1747410,4
1730,Dec-09,15.2,1.32,1.49,922547,4
1731,Dec-09, ,1.39,-2,2245098,4
1732,Dec-09,21.75,1.51,0.58,751241,4
1733,Dec-09,17.78,4.15,7.67,6104431,4
1734,Dec-09,33.65,1.91,2.1,3718326,4
1735,Dec-09,11.42,1.34,1.25,1730492,4
1736,Dec-09, ,2.01,2.11,9640306,4
1737,Dec-09,47.02,0.88,0.08,5770471,4
1752,Dec-09,206.04,2.09,-0.63,1704150,4
1760,Dec-09,276.97,1.37,2.81,401601,4
1762,Dec-09,16.41,3.98,8.16,4640220,4
1773,Dec-09,10.44,1.64,4.8,4806000,4
1776,Dec-09,5.95,1.34,10.9,1069500,4
1783,Dec-09, , ,1.95, ,4
1786,Dec-09, , ,-20.31, ,4
1795,Dec-09,305.09,2.62,0.39,1195359,4
1802,Dec-09,32.45,1.29,3.32,52623276,4
1805,Dec-09, ,1.59,6.63,664125,4
1806,Dec-09,9.48,1.27,10.22,7839543,4
1808,Dec-09,11.84,1.44,4.84,2320928,4
1809,Dec-09,9.14,1.36,1.6,3572774,4
1810,Dec-09, ,0.75,-2.68,4298404,4
1903,Dec-09, ,4.73,-1.57,20699104,4
1904,Dec-09,8.69,0.78,2.14,13055863,4
1905,Dec-09, ,1.13,2.56,8976600,4
1906,Dec-09, ,0.61,-0.87,1112870,4
1907,Dec-09, ,0.92,0.77,22452612,4
1909,Dec-09,904.32,0.77,-0.61,7633387,4
2002,Dec-09,24.2,1.78,6.83,432119094,4
2006,Dec-09,50.93,1.67,1.01,32924049,4
2007,Dec-09, ,0.67,2.19,4167241,4
2008,Dec-09, ,1.36,0.58,2788775,4
2009,Dec-09,8.3,1.08,5.96,4729029,4
2010,Dec-09,22.73,0.9,2.94,8663888,4
2012,Dec-09, ,0.97,-3.49,2820185,4
2013,Dec-09,17.91,1.24,3.13,3990394,4
2014,Dec-09, ,2,9.51,28469233,4
2015,Dec-09,21.7,2.18,2.91,31464506,4
2017,Dec-09,66.65,0.99,-0.59,3617616,4
2020,Dec-09, ,1.84,-2.45,6480106,4
2022,Dec-09, ,0.8,-7.77,3379648,4
2023,Dec-09, ,0.7,1.53,18832136,4
2024,Dec-09, ,0.76,0.07,699063,4
2025,Dec-09, ,0.72,8.85,1849839,4
2027,Dec-09,29.05,1.44,0.76,13445775,4
2028,Dec-09,18.57,1.53,6.35,3021000,4
2029,Dec-09,1046.46,1.01,4.74,7611966,4
2030,Dec-09,33.65,1.43,2.5,4789062,4
2031,Dec-09, ,1.68,-4.68,9348902,4
2032,Dec-09,58.46,1.6,0.6,2527565,4
2033,Dec-09, ,2.05,0.32,1855962,4
2034,Dec-09,46.67,1.64,1.56,10161168,4
2038,Dec-09, ,1.17,0.09,3436500,4
2049,Dec-09,32.9,2.01,3.76,9348830,4
2059,Dec-09,24.14,4.69,6.8,15162012,4
2062,Dec-09,13.61,1.37,2.67,5743473,4
2101,Dec-09,23,2.67,3.66,28101476,4
2102,Dec-09,15.23,1.23,1.35,9224160,4
2103,Dec-09,9.06,2.12,5.05,25703901,4
2104,Dec-09,364.8,1.19,1.87,18783461,4
2105,Dec-09,8.48,3.02,8.99,121151300,4
2106,Dec-09,8.29,2.07,6.03,21302730,4
2107,Dec-09,12.95,1.73,3.69,14782186,4
2108,Dec-09,12.71,1.6,2.52,7714158,4
2109,Dec-09,35.75,1.35,-0.23,5641230,4
2114,Dec-09,11.32,1.56,4.34,1693710,4
2201,Dec-09,33.39,1,0.18,59299046,4
2204,Dec-09,70.9,0.78,2.28,31165120,4
2206,Dec-09,165.12,0.85,0.98,11669804,4
2207,Dec-09,12.6,1.98,3.04,42001165,4
2208,Dec-09,8.41,1.7,3.11,20587466,4
2227,Dec-09,14.23,1.5,3.99,22950000,4
2228,Dec-09, , ,7.87, ,4
2231,Dec-09,16.07,3.84,7.69,3433080,4
2301,Dec-09,13.04,1.69,3.44,108706446,4
2302,Dec-09, ,0.61,-0.67,1110736,4
2303,Dec-09,66.42,1.05,1.85,223389661,4
2305,Dec-09, ,0.88,-7.17,1046809,4
2308,Dec-09,15.92,3.57,5.61,225730900,4
2312,Dec-09, ,0.63,-1.26,13853214,4
2313,Dec-09, ,0.91,-1.63,13884703,4
2314,Dec-09, ,1.4,0.66,6690082,4
2316,Dec-09,16.78,0.94,2.32,5263708,4
2317,Dec-09,16.67,2.95,6.51,1299708047,4
2321,Dec-09, ,2.11,-7.9,4103168,4
2323,Dec-09, ,0.57,-2.47,23562222,4
2324,Dec-09,9.56,1.87,8.04,182915721,4
2327,Dec-09,33.77,0.86,1.64,25679885,4
2328,Dec-09,37.68,2.13,1.84,28298374,4
2329,Dec-09, ,1.86,-3.24,7575188,4
2330,Dec-09,18.61,3.37,6.82,1670724537,4
2331,Dec-09,20.01,0.85,-0.1,18806193,4
2332,Dec-09,40.77,1.48,2.69,21823446,4
2337,Dec-09,10.95,1.46,4.3,60445394,4
2338,Dec-09,27.32,1.06,1.25,4727767,4
2340,Dec-09,63.78,2.37,3.24,15606391,4
2342,Dec-09, ,1.76,-13.24,10835060,4
2344,Dec-09, ,1.06,0.63,35723976,4
2345,Dec-09,56.63,1.1,1.35,7853045,4
2347,Dec-09,21.69,2.89,4.28,92310804,4
2348,Dec-09, ,2.24,-2.06,247847,4
2349,Dec-09, ,0.74,-2.6,23127078,4
2351,Dec-09,24.31,2.42,4.47,7853500,4
2352,Dec-09, ,1.69,1.27,38660751,4
2353,Dec-09,21.54,2.8,4.57,258607534,4
2354,Dec-09,20.53,2.52,4.73,120532960,4
2355,Dec-09,11.65,1.14,3.13,11507480,4
2356,Dec-09,11.32,1.34,3.59,54171379,4
2357,Dec-09,17.65,1.52,3.28,262450819,4
2358,Dec-09,19.61,1.82,5.96,1196000,4
2359,Dec-09,84.17,0.81,5.32,3046523,4
2360,Dec-09,30.43,3.94,5.45,25428061,4
2362,Dec-09,67.36,3.88,1.19,34091200,4
2363,Dec-09,34.44,1.32,0.49,17642546,4
2364,Dec-09, ,1.05,1.01,1483448,4
2365,Dec-09,15.59,2.04,3.83,9727965,4
2367,Dec-09, ,0.86,-1.87,6208830,4
2368,Dec-09, ,0.86,0.21,7854615,4
2369,Dec-09,26.34,1,2.48,5512225,4
2371,Dec-09, ,1.33,-12.13,43525571,4
2373,Dec-09,19.84,2.28,1.82,12484984,4
2374,Dec-09,16.35,2.95,6.11,27468783,4
2375,Dec-09, ,0.83,-8.59,1858715,4
2376,Dec-09,11.35,0.97,0.89,19849253,4
2377,Dec-09,41.34,0.89,0.5,22548874,4
2379,Dec-09,22.3,2.64,2.47,45072059,4
2380,Dec-09, ,0.85,0.06,3587680,4
2382,Dec-09,11.71,2.47,6.38,263543323,4
2383,Dec-09,8.33,1.64,4.51,6537065,4
2385,Dec-09,14.64,3.82,6.74,45883095,4
2387,Dec-09,10.26,2.17,7.61,13929272,4
2388,Dec-09, ,2.18,-22.31,12564890,4
2390,Dec-09, ,1.11,-0.01,3034122,4
2392,Dec-09,25.62,1.85,2.96,33964436,4
2393,Dec-09,30.35,3.38,5.12,49150680,4
2395,Dec-09,21.02,2.86,3.79,37058349,4
2397,Dec-09,16.95,1.74,3.48,5219151,4
2399,Dec-09,11.07,1.66,1.44,4505930,4
2401,Dec-09,1384.15,1.69,0.38,20861970,4
2402,Dec-09,30.91,1.26,1.32,7460673,4
2404,Dec-09,22.31,1.71,1.99,6942141,4
2405,Dec-09, ,2.75,-6.98,9910782,4
2406,Dec-09,67.47,2.75,0.82,7233927,4
2408,Dec-09, ,2.98,0.64,111532179,4
2409,Dec-09, ,1.31,-2.82,342489346,4
2412,Dec-09,14.21,1.69,2.84,634656036,4
2413,Dec-09, ,1.11,0.99,2235059,4
2414,Dec-09,14.75,1.58,2.29,3877150,4
2415,Dec-09, ,1.04,2.56,1205124,4
2417,Dec-09,14.66,2.34,5.15,9928129,4
2419,Dec-09,19.17,1.65,2.64,3092742,4
2420,Dec-09,21.08,1.91,4.52,4000502,4
2421,Dec-09,25.45,2.05,4.47,7428355,4
2423,Dec-09,26.53,2.14,2.19,3079654,4
2424,Dec-09, ,2.07,-2.9,648000,4
2425,Dec-09,17.79,2.51,4.24,1905930,4
2426,Dec-09, ,2.53,-1.15,10689438,4
2427,Dec-09, ,1,-0.35,2036360,4
2428,Dec-09,18.78,2.87,5.73,7909092,4
2429,Dec-09, ,1.46,-32.52,118521,4
2430,Dec-09,11.31,2.8,1.14,7344308,4
2431,Dec-09,10.72,1.55,4.07,2451318,4
2433,Dec-09,9.96,1.22,2.02,3561826,4
2434,Dec-09, ,2.15,-0.61,2734260,4
2436,Dec-09,57.65,2.54,0.28,7934620,4
2438,Dec-09, ,1.26,-17.43,423672,4
2439,Dec-09,19.14,2.38,5.31,10611236,4
2440,Dec-09,17.09,1.3,0.32,1954594,4
2441,Dec-09,12.01,1.71,5.42,17696037,4
2442,Dec-09,10.42,2.11,1.82,3562120,4
2443,Dec-09,41.25,0.8,-0.15,2913725,4
2444,Dec-09, ,1.86,-5.33,1985456,4
2449,Dec-09, ,0.94,0.89,18958762,4
2450,Dec-09,11.87,2.82,4.42,11982961,4
2451,Dec-09,12.19,2.81,7.84,50863200,4
2453,Dec-09,44.34,1.09,2.01,1690000,4
2454,Dec-09,16.59,5.59,8.45,608285844,4
2455,Dec-09,36.13,4.53,4.13,12096118,4
2457,Dec-09,9.32,1.69,6.74,11446977,4
2458,Dec-09,71.54,4.07,2.1,23583571,4
2459,Dec-09,9.49,0.92,3.21,3588630,4
2460,Dec-09,12.14,1.64,3.94,4693205,4
2461,Dec-09,38.9,1.64,1.4,3446432,4
2462,Dec-09,12.68,2.93,4.76,4262418,4
2464,Dec-09,15.14,1.91,3.76,5278313,4
2465,Dec-09, ,1.97,-10.1,1812943,4
2466,Dec-09,66.92,2.74,2.35,4336638,4
2467,Dec-09,25.03,1.32,3.53,2974735,4
2468,Dec-09,19.23,1.01,2.62,1114968,4
2471,Dec-09,176.31,1.42,0.32,918568,4
2472,Dec-09, ,1.15,1.12,2491599,4
2474,Dec-09,17.86,1.86,2.99,59376284,4
2476,Dec-09,17,1.66,1.71,6987094,4
2477,Dec-09,97.95,1.08,2.83,3863380,4
2478,Dec-09,23.81,2.4,2.85,9360674,4
2480,Dec-09,15.61,1.58,2.59,4241105,4
2481,Dec-09,114.95,1.56,3.57,8762095,4
2482,Dec-09,49.04,2.13,0.56,1818710,4
2483,Dec-09,58.46,0.91,1.5,2049898,4
2484,Dec-09, ,0.92,-1.72,2311372,4
2485,Dec-09,17.74,3.04,4.25,19601411,4
2486,Dec-09,26.49,2.6,2.3,11437330,4
2488,Dec-09,17.38,1.02,1.52,1699983,4
2489,Dec-09,13.41,2.09,2.31,28524440,4
2491,Dec-09, ,1.02,-7.28,753085,4
2492,Dec-09,12.17,0.89,2.31,13408800,4
2493,Dec-09, ,1.23,0.72,2517614,4
2495,Dec-09,23.21,3.43,5.52,16236362,4
2496,Dec-09, ,4.92,-7.36,876751,4
2497,Dec-09, ,3.19,-2.95,2589025,4
2498,Dec-09,12.75,4.4,8.77,289144678,4
2501,Dec-09,36.97,1.08,1.47,21865998,4
2504,Dec-09,51.78,1.07,0.43,21752710,4
2505,Dec-09, ,1.44,-0.93,7236510,4
2506,Dec-09,8.12,0.86,2.23,3563222,4
2509,Dec-09,44.47,1.22,0.8,3788460,4
2511,Dec-09,23.81,1.32,6.85,14608128,4
2514,Dec-09,3.12,1.46,33.91,8681537,4
2515,Dec-09,41.84,0.71,0.28,13252398,4
2516,Dec-09,8.15,0.85,2.65,1662973,4
2520,Dec-09,10.25,1.65,3.81,13213881,4
2524,Dec-09,20.59,1.87,1.65,9940093,4
2527,Dec-09, ,1.06,0.2,4811447,4
2528,Dec-09, ,1.23,-1.59,1230000,4
2530,Dec-09,8.29,0.97,2.17,2780106,4
2534,Dec-09,7.5,0.84,5.66,8731696,4
2535,Dec-09,18.42,1.49,1.51,5752490,4
2536,Dec-09,9.31,1.64,-3.46,14902402,4
2537,Dec-09,31.91,1.79,2.65,1212534,4
2538,Dec-09,10.47,1.12,2.52,5929424,4
2539,Dec-09,69.73,2.47,1.44,3744000,4
2540,Dec-09, ,0.76,-8.29,56070,4
2542,Dec-09,7.46,2.65,15.17,31995999,4
2543,Dec-09, ,0.67,-18.52,1132525,4
2545,Dec-09,15.34,2.73,1.1,20155641,4
2546,Dec-09,9.13,1.55,7.78,1705838,4
2547,Dec-09,13.1,1.37,5.27,16541133,4
2548,Dec-09,7.03,2.27,7.07,19673892,4
2597,Dec-09,15.24,2.47,8.87,7320000,4
2601,Dec-09,10.23,2.2,6.08,13537742,4
2603,Dec-09, ,1,-7.66,54667392,4
2605,Dec-09,9.28,1.73,3.53,24152920,4
2606,Dec-09,10.26,1.98,5.27,55771040,4
2607,Dec-09,47.27,1.52,0.79,30520233,4
2608,Dec-09,34.05,1.77,1.91,11098207,4
2609,Dec-09, ,0.98,-14.76,31133962,4
2610,Dec-09, ,1.26,-0.84,51895015,4
2611,Dec-09,48.28,1.17,3.81,2575809,4
2612,Dec-09,10.7,2.37,3.68,22903039,4
2613,Dec-09, ,0.73,0.79,1650969,4
2614,Dec-09,21.91,0.74,-1.14,10738272,4
2615,Dec-09, ,1.38,1.17,36232188,4
2616,Dec-09,11.97,0.84,1.36,1809461,4
2617,Dec-09,12.61,2.1,2.62,19445900,4
2618,Dec-09, ,1.3,2.32,41773746,4
2630,Dec-09, , ,2.81, ,4
2633,Dec-09, ,0.97,-8.01,24061958,4
2634,Dec-09, , ,3.32, ,4
2636,Dec-09,32.45,1.26,2.52,958322,4
2637,Dec-09,5.18,1.73,5.53,8888000,4
2701,Dec-09,22.36,0.84,0.72,4523190,4
2702,Dec-09,46.01,2.65,1.02,2299864,4
2704,Dec-09,104.9,1.71,0.64,14436531,4
2705,Dec-09, ,1.53,-0.7,5833844,4
2706,Dec-09,23.39,1.32,1.08,7536339,4
2707,Dec-09,43.92,11.08,7.31,29802300,4
2712,Dec-09, , ,-1.71, ,4
2722,Dec-09,27.27,2.04,2.42,1585332,4
2723,Dec-09, , ,10.22, ,4
2801,Dec-09,31.84,1.17,1.89,94694494,4
2809,Dec-09,474.1,0.86,0.11,9650328,4
2812,Dec-09, ,0.75,5.42,11469084,4
2816,Dec-09, ,4.27,1.55,6842000,4
2820,Dec-09,9.32,0.71,0.39,15376892,4
2832,Dec-09,10.05,1.72,1.9,8555139,4
2834,Dec-09,22.38,0.77,0.87,32189599,4
2836,Dec-09,71.9,0.58,1.72,5494589,4
2838,Dec-09,55.12,0.7,3.24,12280474,4
2845,Dec-09,52.75,1.12,-2.12,23205564,4
2849,Dec-09,194.89,0.85,-0.07,15553809,4
2850,Dec-09,5.36,1.08,17.41,5718930,4
2851,Dec-09,6.95,0.93,6.87,7497000,4
2852,Dec-09,19.77,0.97,5.1,3719363,4
2855,Dec-09,13.63,1.34,2.71,26085532,4
2867,Dec-09, , ,0.08, ,4
2880,Dec-09,40.92,1.35,0.18,126386865,4
2881,Dec-09,16.16,1.53,2.32,319624542,4
2882,Dec-09,53.3,2.72,1.48,577351357,4
2883,Dec-09,15.34,0.84,1.19,109928599,4
2884,Dec-09,25.49,0.94,0.91,48764880,4
2885,Dec-09,26.11,1.65,1.09,190399468,4
2886,Dec-09,15.37,1.05,1.53,204599381,4
2887,Dec-09,6.95,0.77,6.46,71949780,4
2888,Dec-09,47.29,1.32,2.01,104641567,4
2889,Dec-09,7.84,0.94,2.34,22825026,4
2890,Dec-09,271.51,1.09,-0.72,90271723,4
2891,Dec-09,76.63,1.25,1.01,187219478,4
2892,Dec-09,52.44,1.24,-2.05,125429232,4
2897,Dec-09,5.58,0.61,2.49,15538289,4
2901,Dec-09,90.38,2.18,0.71,1822423,4
2903,Dec-09,17.16,1.83,3.91,44492328,4
2904,Dec-09,14.87,1.08,2.67,911249,4
2905,Dec-09, ,1.22,-6.33,9479933,4
2906,Dec-09,28.8,0.82,0.59,2733874,4
2908,Dec-09,52.13,1.58,0.09,9508874,4
2910,Dec-09,37.28,2.66,3.3,4967655,4
2911,Dec-09,24.38,2.21,3.6,6037831,4
2912,Dec-09,15.11,4.18,7.52,79115234,4
2913,Dec-09, ,1.12,-0.03,10826200,4
2915,Dec-09,28.76,4.59,5.56,40907455,4
3002,Dec-09,12.77,1.96,1.18,2830500,4
3003,Dec-09,22.26,1.65,2.9,3520151,4
3004,Dec-09,236.29,2.08,30.47,201553,4
3005,Dec-09,12.15,1.49,3.27,17151025,4
3006,Dec-09,126.74,2.38,2.72,13846228,4
3008,Dec-09,22.3,4.12,6.82,56472940,4
3010,Dec-09,12.16,1.51,3.05,10407760,4
3011,Dec-09, ,1.03,-2.25,1634426,4
3013,Dec-09,62.77,0.94,1.84,2068891,4
3014,Dec-09,32.78,2.33,1.28,14621220,4
3015,Dec-09,9.99,1.78,4.97,9142412,4
3016,Dec-09, ,3.31,-1.69,3447284,4
3017,Dec-09,13.37,1.97,4.53,10864800,4
3018,Dec-09,37.02,1.97,3.25,860860,4
3019,Dec-09, ,1.3,-0.26,18451622,4
3021,Dec-09, ,1.76,3.72,1515626,4
3022,Dec-09,14.03,2.12,3.81,8154722,4
3023,Dec-09,29.28,1.42,-2.1,4317280,4
3024,Dec-09, ,1.15,0.83,4767716,4
3025,Dec-09,32.43,1.78,0.57,1660029,4
3026,Dec-09,15.58,1.64,2,13441756,4
3027,Dec-09,42.64,1.74,1.43,2722885,4
3028,Dec-09,16.57,1.25,1.55,4903142,4
3029,Dec-09,57.72,1.75,0.91,2393720,4
3030,Dec-09,37.74,2.38,2.87,7404432,4
3031,Dec-09,30.27,3.06,5.52,9403141,4
3032,Dec-09,12.05,1.02,3.8,1653247,4
3033,Dec-09,9.9,1.36,3.81,4875255,4
3034,Dec-09,14.77,3.09,5.44,63739579,4
3035,Dec-09,42.12,4.1,2.88,25596180,4
3036,Dec-09,12.57,1.09,3.13,6819231,4
3037,Dec-09,19.74,1.8,3.34,71799592,4
3038,Dec-09, ,1.72,-5.75,2955498,4
3040,Dec-09,32.34,0.86,0.46,1642800,4
3041,Dec-09,24.41,4.19,3.95,23556048,4
3042,Dec-09,21.32,2.87,5.65,17006020,4
3043,Dec-09, ,1.71,-3.05,5039320,4
3044,Dec-09,15.53,2.89,7.25,51139944,4
3045,Dec-09,15.25,4.55,7.52,237177720,4
3046,Dec-09, ,1.8,0.91,2306887,4
3047,Dec-09,107.78,2.21,1.78,3348742,4
3048,Dec-09,16.67,1.45,2.51,3036735,4
3049,Dec-09, ,2.87,-4.32,24270979,4
3050,Dec-09, ,1.07,-0.2,3106947,4
3051,Dec-09, ,0.41,26.15,1104772,4
3052,Dec-09,7.73,1.87,6.48,3416465,4
3054,Dec-09,25.51,2.12,2.93,2374652,4
3055,Dec-09,17.72,1.14,2.17,3245220,4
3056,Dec-09,100.77,3.36,1.37,1685357,4
3057,Dec-09,26.69,2.18,2.38,3898904,4
3058,Dec-09,12.54,1.9,4.29,3592035,4
3059,Dec-09,11.01,2.16,9,24440611,4
3060,Dec-09,16.95,2.35,7,6678814,4
3062,Dec-09,38.36,3.25,1.26,16463970,4
3090,Dec-09,21.55,1.89,1.85,2831819,4
3092,Dec-09,18.48,1.63,0.37,1557910,4
3094,Dec-09,30.03,3.12,3.33,4047071,4
3130,Dec-09,18.71,2.75,2.76,2970000,4
3138,Dec-09, ,0.64,-4.27,300457,4
3149,Dec-09, ,4.73,-3.38,6860000,4
3164,Dec-09,40.94,6.18,6.22,3756355,4
3167,Dec-09,18.62,1.56,2.23,1292550,4
3189,Dec-09,19.97,2.03,2.72,38177600,4
3209,Dec-09,10.47,1.58,3.4,1550116,4
3229,Dec-09,65.19,1.41,0.51,1046010,4
3231,Dec-09,12.74,2.18,6.02,115771043,4
3257,Dec-09, , ,-0.45, ,4
3266,Dec-09,593.96,1.85,-0.18,1825230,4
3296,Dec-09,13.95,1.97,4.31,4175651,4
3305,Dec-09,18.43,2.43,2.39,6935156,4
3308,Dec-09,26.3,1.71,3.14,2520157,4
3311,Dec-09,15.82,3.86,7.36,20233445,4
3312,Dec-09,10.23,2.07,4.13,1933808,4
3321,Dec-09, ,6.1,-97.16,712800,4
3338,Dec-09, ,0.74,-0.62,427486,4
3356,Dec-09,17.34,5.3,8.24,6545000,4
3376,Dec-09,18.11,3.1,3.47,23880181,4
3380,Dec-09,17.84,1.5,3.66,13102615,4
3406,Dec-09, ,1.67,-6.54,4391223,4
3413,Dec-09, ,9.88,-38.52,5400000,4
3416,Dec-09,17.93,3.11,5.28,3118358,4
3419,Dec-09,222.78,1.18,-0.49,1583284,4
3432,Dec-09,18.38,2.32,3.69,3213053,4
3443,Dec-09,54.36,8.05,2.52,22369593,4
3447,Dec-09, , ,-38.76, ,4
3450,Dec-09,37.86,2.53,3.33,3475715,4
3454,Dec-09,39.08,2.69,3.79,2635269,4
3481,Dec-09, ,1.63,0.58,154442205,4
3494,Dec-09,22.88,2.57,2.18,3660388,4
3501,Dec-09,18.25,1.67,3.63,6814787,4
3504,Dec-09,65.35,12.11,4.13,28116268,4
3515,Dec-09,16.59,2.87,4.88,18118958,4
3518,Dec-09,12.09,1.8,5.96,7195560,4
3528,Dec-09,10.71,1.79,6,1013010,4
3530,Dec-09, ,2.14,-8.88,427343,4
3532,Dec-09, ,3.65,0.14,66942565,4
3533,Dec-09,22.54,5.91,12.07,13647408,4
3535,Dec-09, ,1.81,-0.7,2206169,4
3543,Dec-09,7.65,1.39,11.77,4095214,4
3545,Dec-09,35.08,4.31,2.52,10742994,4
3550,Dec-09,9.3,1.1,2.5,2436096,4
3557,Dec-09,34.15,1.85,0.42,4148525,4
3563,Dec-09,20.79,0.87,3.45,248039,4
3576,Dec-09, ,3.01,1.45,17127095,4
3583,Dec-09, , ,5.85, ,4
3588,Dec-09,38.61,8.02,6.8,8201300,4
3591,Dec-09,26.12,4.23,5.66,8451465,4
3592,Dec-09,7.93,3.88,36.71,10608413,4
3593,Dec-09,13.51,2.25,4.67,5050886,4
3596,Dec-09,18.96,2.67,4.38,11063070,4
3605,Dec-09,13.42,3.79,4.07,12179487,4
3607,Dec-09,18.96,1.78,1.69,10715568,4
3617,Dec-09,27.92,3.65,2.86,10733175,4
3622,Dec-09,15.74,6.76,12.1,46426120,4
3645,Dec-09, , ,5.09, ,4
3652,Dec-09,34.96,1.67,1.99,2027760,4
3653,Dec-09,34.54,5.13,5.92,13375870,4
3665,Dec-09, , ,9.36, ,4
3669,Dec-09,9.73,2.86,19.3,5947204,4
3673,Dec-09, , ,15.56, ,4
3679,Dec-09,11.95,2.89,20.27,8444716,4
3682,Dec-09, , ,8.56, ,4
3686,Dec-09, ,4.31,1.37,5992500,4
3694,Dec-09,22.69,3.87,5.93,6228837,4
3701,Dec-09, ,0.91,-6.16,1451717,4
3702,Dec-09,14.54,2.47,4.2,49818748,4
4104,Dec-09,27.16,1.76,1.76,7439280,4
4106,Dec-09,11.88,1.96,4.96,2483508,4
4108,Dec-09, ,2.99,-1.63,5851651,4
4119,Dec-09,17.94,2.86,3.46,2969911,4
4133,Dec-09,67.61,5.58,2.21,6758471,4
4142,Dec-09, , ,18.27, ,4
4155,Dec-09, , ,13.97, ,4
4306,Dec-09,9.4,1.34,2.35,5414776,4
4414,Dec-09, ,1.08,-42.8,519804,4
4426,Dec-09,11.11,0.97,3.02,716365,4
4526,Dec-09,37.7,1.26,1.79,5276001,4
4532,Dec-09, ,0.96,0.27,4481545,4
4720,Dec-09,36.29,1.28,1.34,1142417,4
4722,Dec-09,24.44,1.14,1.71,1038757,4
4737,Dec-09,22.55,4.76,10.93,3047828,4
4739,Dec-09, , ,5.19, ,4
4746,Dec-09,16.92,2.87,7.04,3822000,4
4904,Dec-09,12.91,1.74,3.51,124311775,4
4906,Dec-09,29.23,2.05,1.66,15993954,4
4915,Dec-09,13.91,6.3,34.64,15007393,4
4916,Dec-09,14.58,3.54,17.29,735000,4
4919,Dec-09, , ,2.81, ,4
4934,Dec-09, , ,2.75, ,4
4938,Dec-09, , ,5.49, ,4
4942,Dec-09, , ,8.81, ,4
4952,Dec-09, , ,11.53, ,4
4956,Dec-09, , ,9.63, ,4
4960,Dec-09, , ,21.74, ,4
4976,Dec-09, , ,-6.03, ,4
4989,Dec-09, , ,10.16, ,4
4994,Dec-09, , ,-91.63, ,4
4999,Dec-09, , ,33.19, ,4
5007,Dec-09, ,1.99,1.62,6048790,4
5203,Dec-09,17.52,3.16,6.34,15848297,4
5222,Dec-09, , ,16.3, ,4
5306,Dec-09, ,0.97,2.21,466723,4
5388,Dec-09,22.63,1.82,3.49,4444544,4
5434,Dec-09,22.17,1.7,1.88,6317992,4
5469,Dec-09,7.25,1.27,4.63,12647995,4
5471,Dec-09,19.34,4.43,6.5,14554936,4
5484,Dec-09,16.06,2.15,2.17,3098126,4
5515,Dec-09,10.11,1.28,4.63,5533580,4
5519,Dec-09,17.45,1.76,8.58,1482300,4
5521,Dec-09,39,1,1.14,3927055,4
5522,Dec-09,7.81,2.14,13.56,50011916,4
5525,Dec-09,14.13,1.27,5.35,3814005,4
5531,Dec-09,25.49,2.51,5.44,13745921,4
5533,Dec-09,7.18,1.41,0.38,4657705,4
5534,Dec-09,12.37,2.33,6.89,14688103,4
5607,Dec-09, ,2.11,-0.66,5796284,4
5608,Dec-09,13.6,1.91,3.31,16374283,4
5706,Dec-09,34.83,3.06,2.58,2596068,4
5876,Dec-09, , ,5.68, ,4
5906,Dec-09, , ,11.15, ,4
6005,Dec-09,12.2,1.63,3.44,31893563,4
6024,Dec-09,16.19,2.1,1.87,2978950,4
6108,Dec-09,11.82,2.23,4.66,6746875,4
6112,Dec-09,26.72,1.21,1.08,1870783,4
6115,Dec-09,10.5,2.38,5.88,9953063,4
6116,Dec-09, ,1.03,-8.94,43415022,4
6117,Dec-09, ,0.88,-0.55,1733108,4
6120,Dec-09,25.63,2.12,3.06,18638861,4
6128,Dec-09,14.62,2.88,4.87,4491037,4
6133,Dec-09,346.56,1.08,0.58,1615328,4
6136,Dec-09,23.79,0.76,0.11,3265553,4
6139,Dec-09,33.82,1.35,1.15,8141856,4
6141,Dec-09,29.64,1.57,2.82,4012726,4
6142,Dec-09,21.69,1.21,1.51,4232114,4
6152,Dec-09,16.75,2.31,5.27,5615880,4
6153,Dec-09,18.35,1.48,3.29,8691051,4
6155,Dec-09,16.67,1.83,3.61,2852959,4
6164,Dec-09,32.63,2.48,2.85,3436886,4
6165,Dec-09, ,1.16,-3.17,1353741,4
6166,Dec-09,20.62,1.89,5.19,3478753,4
6168,Dec-09,35.73,2.22,1.81,6185399,4
6176,Dec-09,12.9,1.4,4.74,19249356,4
6177,Dec-09,19.93,1.67,13.71,1345821,4
6183,Dec-09,22.98,1.65,1.2,3000000,4
6184,Dec-09,10.93,2.13,4.58,2864400,4
6189,Dec-09,10.92,1.5,4.14,4503230,4
6191,Dec-09,15.38,1.06,4.04,10674238,4
6192,Dec-09,13.05,2.43,3.78,6049293,4
6196,Dec-09, ,0.84,-2.71,3070248,4
6197,Dec-09,127.34,4.57,-0.51,14145058,4
6201,Dec-09,12.37,1.09,1.84,2631400,4
6202,Dec-09,16.59,2.9,5.71,10239079,4
6205,Dec-09,15.57,1.84,1.65,2386283,4
6206,Dec-09,12.57,3.5,5.66,6940811,4
