證券代碼	年	序號	事件日
U1TSE 上市	2023    	000696	20020826
U1TSE 上市	2023    	000697	20010329
U1TSE 上市	2023    	000698	20020826
U1TSE 上市	2023    	000699	20001207
U1TSE 上市	2023    	000700	20020826
U1TSE 上市	2023    	000701	20000919
U1TSE 上市	2023    	000702	20020826
U1TSE 上市	2023    	000703	20000822
U1TSE 上市	2023    	000704	20020826
U1TSE 上市	2023    	000705	20010320
U1TSE 上市	2023    	000706	20020826
U1TSE 上市	2023    	000707	20021001
U1TSE 上市	2023    	000708	20020927
U1TSE 上市	2023    	000709	20021029
U1TSE 上市	2023    	000710	20021028
U1TSE 上市	2023    	000711	19951125
U1TSE 上市	2023    	000712	20021118
U1TSE 上市	2023    	000713	20021212
U1TSE 上市	2023    	000714	20030303
U1TSE 上市	2023    	000715	20021218
U1TSE 上市	2023    	000716	20021209
U1TSE 上市	2023    	000717	20021224
U1TSE 上市	2023    	000718	20030421
U1TSE 上市	2023    	000719	20030728
U1TSE 上市	2023    	000720	20031110
U1TSE 上市	2023    	000721	20071231
U1TSE 上市	2023    	000722	20100511
U1TSE 上市	2023    	000723	20210513
U1TSE 上市	2023    	000724	20070806
U1TSE 上市	2023    	000725	20060217
U1TSE 上市	2023    	000726	20201211
U1TSE 上市	2023    	000727	20111123
U1TSE 上市	2023    	000728	20080910
U1TSE 上市	2023    	000729	20100322
U1TSE 上市	2023    	000730	20131021
U1TSE 上市	2023    	000731	20041101
U1TSE 上市	2023    	000732	20040329
U1TSE 上市	2023    	000733	20081126
U1TSE 上市	2023    	000734	20050412
U1TSE 上市	2023    	000735	20091231
U1TSE 上市	2023    	000736	20030819
U1TSE 上市	2023    	000737	20110321
U1TSE 上市	2023    	000738	20041018
U1TSE 上市	2023    	000739	20141224
U1TSE 上市	2023    	000740	20050316
U1TSE 上市	2023    	000741	20071231
U1TSE 上市	2023    	000742	20050630
U1TSE 上市	2023    	000743	20080710
U1TSE 上市	2023    	000744	20080312
U1TSE 上市	2023    	000745	20040308
U1TSE 上市	2023    	000746	20051107
U1TSE 上市	2023    	000747	20101229
U1TSE 上市	2023    	000748	20151215
U1TSE 上市	2023    	000749	20131213
U1TSE 上市	2023    	000750	20161219
U1TSE 上市	2023    	000751	20050328
U1TSE 上市	2023    	000752	20051226
U1TSE 上市	2023    	000753	20071231
U1TSE 上市	2023    	000754	20041220
U1TSE 上市	2023    	000755	20051220
U1TSE 上市	2023    	000756	20150728
U1TSE 上市	2023    	000757	20070927
U1TSE 上市	2023    	000758	20150123
U1TSE 上市	2023    	000759	20060512
U1TSE 上市	2023    	000760	20080121
U1TSE 上市	2023    	000761	20101230
U1TSE 上市	2023    	000762	20140709
U1TSE 上市	2023    	000763	20061103
U1TSE 上市	2023    	000764	20221215
U1TSE 上市	2023    	000765	20060412
U1TSE 上市	2023    	000766	20060725
U1TSE 上市	2023    	000767	20110722
U1TSE 上市	2023    	000768	20061024
U1TSE 上市	2023    	000769	20071213
U1TSE 上市	2023    	000770	20070920
U1TSE 上市	2023    	000771	20070126
U1TSE 上市	2023    	000772	20071108
U1TSE 上市	2023    	000773	20071128
U1TSE 上市	2023    	000774	20110518
U1TSE 上市	2023    	000775	20160518
U1TSE 上市	2023    	000776	20180716
U1TSE 上市	2023    	000777	20071210
U1TSE 上市	2023    	000778	20071210
U1TSE 上市	2023    	000779	20080131
U1TSE 上市	2023    	000780	20200415
U1TSE 上市	2023    	000781	20070703
U1TSE 上市	2023    	000782	20101110
U1TSE 上市	2023    	000783	20080227
U1TSE 上市	2023    	000784	20110105
U1TSE 上市	2023    	000785	20190402
U1TSE 上市	2023    	000786	20090112
U1TSE 上市	2023    	000787	20130312
U1TSE 上市	2023    	000788	20090814
U1TSE 上市	2023    	000789	20101112
U1TSE 上市	2023    	000790	20220107
U1TSE 上市	2023    	000791	20090316
U1TSE 上市	2023    	000792	20090311
U1TSE 上市	2023    	000793	20090326
U1TSE 上市	2023    	000794	20091028
U1TSE 上市	2023    	000795	20091223
U1TSE 上市	2023    	000796	20090325
U1TSE 上市	2023    	000797	20111005
U1TSE 上市	2023    	000798	20090827
U1TSE 上市	2023    	000799	20220921
U1TSE 上市	2023    	000800	20091118
U1TSE 上市	2023    	000801	20141028
U1TSE 上市	2023    	000802	20110421
U1TSE 上市	2023    	000803	20110825
U1TSE 上市	2023    	000804	20101029
U1TSE 上市	2023    	000805	20111005
U1TSE 上市	2023    	000806	20130805
U1TSE 上市	2023    	000807	20100720
U1TSE 上市	2023    	000808	20110503
U1TSE 上市	2023    	000809	20040830
U1TSE 上市	2023    	000810	20051109
U1TSE 上市	2023    	000811	20100408
U1TSE 上市	2023    	000812	20100816
U1TSE 上市	2023    	000813	20110103
U1TSE 上市	2023    	000814	20130912
U1TSE 上市	2023    	000815	20160831
U1TSE 上市	2023    	000816	20180430
U1TSE 上市	2023    	000817	20181001
U1TSE 上市	2023    	000818	20210106
U1TSE 上市	2023    	000819	20220825
U1TSE 上市	2023    	000820	20010608
U1TSE 上市	2023    	000821	20071231
U1TSE 上市	2023    	000822	20020122
U1TSE 上市	2023    	000823	20041108
U1TSE 上市	2023    	000824	20020513
U1TSE 上市	2023    	000825	20080716
U1TSE 上市	2023    	000826	20040107
U1TSE 上市	2023    	000827	20091228
U1TSE 上市	2023    	000828	20131127
U1TSE 上市	2023    	000829	20120503
U1TSE 上市	2023    	000830	20170608
U1TSE 上市	2023    	000831	20171205
U1TSE 上市	2023    	000832	20121024
U1TSE 上市	2023    	000833	20151021
U1TSE 上市	2023    	000834	20000418
U1TSE 上市	2023    	000835	20010404
U1TSE 上市	2023    	000836	20080121
U1TSE 上市	2023    	000837	19991216
U1TSE 上市	2023    	000838	20040906
U1TSE 上市	2023    	000839	20061110
U1TSE 上市	2023    	000840	20111216
U1TSE 上市	2023    	000841	20161018
U1TSE 上市	2023    	000842	20191205
U1TSE 上市	2023    	000843	20211025
U1TSE 上市	2023    	000844	20000928
U1TSE 上市	2023    	000845	20030915
U1TSE 上市	2023    	000846	20020225
U1TSE 上市	2023    	000847	20030804
U1TSE 上市	2023    	000848	20131009
U1TSE 上市	2023    	000849	20180815
U1TSE 上市	2023    	000850	20160106
U1TSE 上市	2023    	000851	20150810
U1TSE 上市	2023    	000852	20160720
U1TSE 上市	2023    	000853	20151027
U1TSE 上市	2023    	000854	20151012
U1TSE 上市	2023    	000855	20170526
U1TSE 上市	2023    	000856	20170821
U1TSE 上市	2023    	000857	20190307
U1TSE 上市	2023    	000858	20180205
U1TSE 上市	2023    	000859	20230731
U1TSE 上市	2023    	000860	20190917
U1TSE 上市	2023    	000861	20190910
U1TSE 上市	2023    	000862	20190904
U1TSE 上市	2023    	000863	20200309
U1TSE 上市	2023    	000864	20220509
U1TSE 上市	2023    	000865	20010316
U1TSE 上市	2023    	000866	20150624
U1TSE 上市	2023    	000867	20011225
U1TSE 上市	2023    	000868	20120815
U1TSE 上市	2023    	000869	20101223
U1TSE 上市	2023    	000870	20111201
U1TSE 上市	2023    	000871	20170908
U1TSE 上市	2023    	000872	20110301
U1TSE 上市	2023    	000873	20131127
U1TSE 上市	2023    	000874	20151109
U1TSE 上市	2023    	000875	20180104
U1TSE 上市	2023    	000876	20181128
U1TSE 上市	2023    	000877	20211222
U1TSE 上市	2023    	000878	20170626
U1TSE 上市	2023    	000879	20011210
U1TSE 上市	2023    	000880	20050824
U1TSE 上市	2023    	000881	20020111
U1TSE 上市	2023    	000882	20030630
U1TSE 上市	2023    	000883	20110429
U1TSE 上市	2023    	000884	20150521
U1TSE 上市	2023    	000885	20121005
U1TSE 上市	2023    	000886	20131121
U1TSE 上市	2023    	000887	20100927
U1TSE 上市	2023    	000888	20111018
U1TSE 上市	2023    	000889	20150908
U1TSE 上市	2023    	000890	20100621
U1TSE 上市	2023    	000891	20110816
U1TSE 上市	2023    	000892	20110728
U1TSE 上市	2023    	000893	20100624
U1TSE 上市	2023    	000894	20110627
U1TSE 上市	2023    	000895	20161111
U1TSE 上市	2023    	000896	20111101
U1TSE 上市	2023    	000897	20111024
U1TSE 上市	2023    	000898	20111226
U1TSE 上市	2023    	000899	20111024
U1TSE 上市	2023    	000900	20181017
U1TSE 上市	2023    	000901	20190114
U1TSE 上市	2023    	000902	20151113
U1TSE 上市	2023    	000903	20121120
U1TSE 上市	2023    	000904	20131120
U1TSE 上市	2023    	000905	20180628
U1TSE 上市	2023    	000906	20111213
U1TSE 上市	2023    	000907	20131225
U1TSE 上市	2023    	000908	20130603
U1TSE 上市	2023    	000909	19980117
U1TSE 上市	2023    	000910	20110916
U1TSE 上市	2023    	000911	20001011
U1TSE 上市	2023    	000912	20040927
U1TSE 上市	2023    	000913	20111226
U1TSE 上市	2023    	000914	20211025
U1TSE 上市	2023    	000915	20121105
U1TSE 上市	2023    	000916	20120716
U1TSE 上市	2023    	000917	20131125
U1TSE 上市	2023    	000918	20220119
U1TSE 上市	2023    	000919	20161230
U1TSE 上市	2023    	000920	20121212
U1TSE 上市	2023    	000921	20190524
U1TSE 上市	2023    	000922	20141007
U1TSE 上市	2023    	000923	20170309
U1TSE 上市	2023    	000924	20140225
U1TSE 上市	2023    	000925	20140925
U1TSE 上市	2023    	000926	19951226
U1TSE 上市	2023    	000927	20220308
U1TSE 上市	2023    	000928	19990519
U1TSE 上市	2023    	000929	20071203
U1TSE 上市	2023    	000930	20000524
U1TSE 上市	2023    	000931	20030825
U1TSE 上市	2023    	000932	20010216
U1TSE 上市	2023    	000933	20030825
U1TSE 上市	2023    	000934	20001127
U1TSE 上市	2023    	000935	20030825
U1TSE 上市	2023    	000936	20010316
U1TSE 上市	2023    	000937	20030825
U1TSE 上市	2023    	000938	19990201
U1TSE 上市	2023    	000939	20031006
U1TSE 上市	2023    	000940	19991007
U1TSE 上市	2023    	000941	20140210
U1TSE 上市	2023    	000942	19991118
U1TSE 上市	2023    	000943	20121218
U1TSE 上市	2023    	000944	19991222
U1TSE 上市	2023    	000945	20070806
U1TSE 上市	2023    	000946	20000522
U1TSE 上市	2023    	000947	20041126
U1TSE 上市	2023    	000948	20010619
U1TSE 上市	2023    	000949	20050131
U1TSE 上市	2023    	000950	20010810
U1TSE 上市	2023    	000951	20080430
U1TSE 上市	2023    	000952	20020326
U1TSE 上市	2023    	000953	20040524
U1TSE 上市	2023    	000954	20131216
U1TSE 上市	2023    	000955	20200520
U1TSE 上市	2023    	000956	19991222
U1TSE 上市	2023    	000957	20041202
U1TSE 上市	2023    	000958	20010703
U1TSE 上市	2023    	000959	20030825
U1TSE 上市	2023    	000960	20011130
U1TSE 上市	2023    	000961	20111021
U1TSE 上市	2023    	000962	20111213
U1TSE 上市	2023    	000963	20181019
U1TSE 上市	2023    	000964	20111201
U1TSE 上市	2023    	000965	20111024
U1TSE 上市	2023    	000966	20120606
U1TSE 上市	2023    	000967	19950829
U1TSE 上市	2023    	000968	20051121
U1TSE 上市	2023    	000969	20090427
U1TSE 上市	2023    	000970	20171016
U1TSE 上市	2023    	000971	20010829
U1TSE 上市	2023    	000972	20081230
U1TSE 上市	2023    	000973	20010808
U1TSE 上市	2023    	000974	20030804
U1TSE 上市	2023    	000975	20011217
U1TSE 上市	2023    	000976	20040719
U1TSE 上市	2023    	000977	20010817
U1TSE 上市	2023    	000978	20040906
U1TSE 上市	2023    	000979	20011210
U1TSE 上市	2023    	000980	20030825
U1TSE 上市	2023    	000981	20020104
U1TSE 上市	2023    	000982	20060913
U1TSE 上市	2023    	000983	20011225
U1TSE 上市	2023    	000984	20030616
U1TSE 上市	2023    	000985	20020122
U1TSE 上市	2023    	000986	20030825
U1TSE 上市	2023    	000987	20020116
U1TSE 上市	2023    	000988	20030825
U1TSE 上市	2023    	000989	20020122
U1TSE 上市	2023    	000990	20030825
U1TSE 上市	2023    	000991	20000914
U1TSE 上市	2023    	000992	20020122
U1TSE 上市	2023    	000993	20031022
U1TSE 上市	2023    	000994	20020122
U1TSE 上市	2023    	000995	20030804
U1TSE 上市	2023    	000996	20020417
U1TSE 上市	2023    	000997	20091208
U1TSE 上市	2023    	000998	20020204
U1TSE 上市	2023    	000999	20080121
U1TSE 上市	2023    	001000	20020301
U1TSE 上市	2023    	001001	20060818
U1TSE 上市	2023    	001002	20020402
U1TSE 上市	2023    	001003	20081021
U1TSE 上市	2023    	001004	20020326
U1TSE 上市	2023    	001005	20030804
U1TSE 上市	2023    	001006	20020328
U1TSE 上市	2023    	001007	20041108
U1TSE 上市	2023    	001008	20020322
U1TSE 上市	2023    	001009	20030825
U1TSE 上市	2023    	001010	20020429
U1TSE 上市	2023    	001011	20070515
U1TSE 上市	2023    	001012	20020422
U1TSE 上市	2023    	001013	20130801
U1TSE 上市	2023    	001014	20000418
U1TSE 上市	2023    	001015	20020531
U1TSE 上市	2023    	001016	20111201
U1TSE 上市	2023    	001017	20020528
U1TSE 上市	2023    	001018	20050215
U1TSE 上市	2023    	001019	20020916
U1TSE 上市	2023    	001020	20040524
U1TSE 上市	2023    	001021	19910223
U1TSE 上市	2023    	001022	20071019
U1TSE 上市	2023    	001023	20021111
U1TSE 上市	2023    	001024	20040927
U1TSE 上市	2023    	001025	20021017
U1TSE 上市	2023    	001026	20040524
U1TSE 上市	2023    	001027	20021211
U1TSE 上市	2023    	001028	20041108
U1TSE 上市	2023    	001029	20021227
U1TSE 上市	2023    	001030	20040927
U1TSE 上市	2023    	001031	20021104
U1TSE 上市	2023    	001032	20040927
U1TSE 上市	2023    	001033	20021220
U1TSE 上市	2023    	001034	20080121
U1TSE 上市	2023    	001035	20021212
U1TSE 上市	2023    	001036	20040803
U1TSE 上市	2023    	001037	20021230
U1TSE 上市	2023    	001038	20041108
U1TSE 上市	2023    	001039	20021230
U1TSE 上市	2023    	001040	20080121
U1TSE 上市	2023    	001041	20030106
U1TSE 上市	2023    	001042	20101230
U1TSE 上市	2023    	001043	20021224
U1TSE 上市	2023    	001044	20071231
U1TSE 上市	2023    	001045	20030120
U1TSE 上市	2023    	001046	20040927
U1TSE 上市	2023    	001047	20030106
U1TSE 上市	2023    	001048	20090917
U1TSE 上市	2023    	001049	20030114
U1TSE 上市	2023    	001050	20040927
U1TSE 上市	2023    	001051	20030114
U1TSE 上市	2023    	001052	20081110
U1TSE 上市	2023    	001053	20030114
U1TSE 上市	2023    	001054	20100916
U1TSE 上市	2023    	001055	20030312
U1TSE 上市	2023    	001056	20040823
U1TSE 上市	2023    	001057	20030403
U1TSE 上市	2023    	001058	20041108
U1TSE 上市	2023    	001059	20030422
U1TSE 上市	2023    	001060	20091217
U1TSE 上市	2023    	001061	20030825
U1TSE 上市	2023    	001062	20030923
U1TSE 上市	2023    	001063	20071116
U1TSE 上市	2023    	001064	20031030
U1TSE 上市	2023    	001065	20040312
U1TSE 上市	2023    	001066	20100824
U1TSE 上市	2023    	001067	20051208
U1TSE 上市	2023    	001068	20030908
U1TSE 上市	2023    	001069	20031118
U1TSE 上市	2023    	001070	20080121
U1TSE 上市	2023    	001071	20030922
U1TSE 上市	2023    	001072	20180509
U1TSE 上市	2023    	001073	20131128
U1TSE 上市	2023    	001074	20140331
U1TSE 上市	2023    	001075	20131108
U1TSE 上市	2023    	001076	20140328
U1TSE 上市	2023    	001077	20131212
U1TSE 上市	2023    	001078	20180416
U1TSE 上市	2023    	001079	20141217
U1TSE 上市	2023    	001080	20210324
U1TSE 上市	2023    	001081	20141204
U1TSE 上市	2023    	001082	20170425
U1TSE 上市	2023    	001083	20210119
U1TSE 上市	2023    	001084	20150714
U1TSE 上市	2023    	001085	20151001
U1TSE 上市	2023    	001086	20141209
U1TSE 上市	2023    	001087	20150126
U1TSE 上市	2023    	001088	20150612
U1TSE 上市	2023    	001089	20151216
U1TSE 上市	2023    	001090	20160621
U1TSE 上市	2023    	001091	20191007
U1TSE 上市	2023    	001092	20130507
U1TSE 上市	2023    	001093	20031226
U1TSE 上市	2023    	001094	20210120
U1TSE 上市	2023    	001095	20160412
U1TSE 上市	2023    	001096	20231019
U1TSE 上市	2023    	001097	20160531
U1TSE 上市	2023    	001098	20170314
U1TSE 上市	2023    	001099	20171026
U1TSE 上市	2023    	001100	20220606
U1TSE 上市	2023    	001101	20170110
U1TSE 上市	2023    	001102	20181205
U1TSE 上市	2023    	001103	20170926
U1TSE 上市	2023    	001104	20170821
U1TSE 上市	2023    	001105	20180130
U1TSE 上市	2023    	001106	20170614
U1TSE 上市	2023    	001107	20220520
U1TSE 上市	2023    	001108	20171228
U1TSE 上市	2023    	001109	20191209
U1TSE 上市	2023    	001110	20200609
U1TSE 上市	2023    	001111	20040317
U1TSE 上市	2023    	001112	20230324
U1TSE 上市	2023    	001113	20180207
U1TSE 上市	2023    	001114	20180921
U1TSE 上市	2023    	001115	20181128
U1TSE 上市	2023    	001116	20230612
U1TSE 上市	2023    	001117	20231102
U1TSE 上市	2023    	001118	20181119
U1TSE 上市	2023    	001119	20181212
U1TSE 上市	2023    	001120	20190327
U1TSE 上市	2023    	001121	20181218
U1TSE 上市	2023    	001122	20181211
U1TSE 上市	2023    	001123	20190417
U1TSE 上市	2023    	001124	20181128
U1TSE 上市	2023    	001125	20220913
U1TSE 上市	2023    	001126	20220103
U1TSE 上市	2023    	001127	20221104
U1TSE 上市	2023    	001128	20191125
U1TSE 上市	2023    	001129	20191219
U1TSE 上市	2023    	001130	20191212
U1TSE 上市	2023    	001131	20220113
U1TSE 上市	2023    	001132	20201214
U1TSE 上市	2023    	001133	20230310
U1TSE 上市	2023    	001134	20200825
U1TSE 上市	2023    	001135	20201224
U1TSE 上市	2023    	001136	20230815
U1TSE 上市	2023    	001137	20210422
U1TSE 上市	2023    	001138	20211206
U1TSE 上市	2023    	001139	20210331
U1TSE 上市	2023    	001140	20210322
U1TSE 上市	2023    	001141	20221128
U1TSE 上市	2023    	001142	20220630
U1TSE 上市	2023    	001143	20210929
U1TSE 上市	2023    	001144	20211208
U1TSE 上市	2023    	001145	20220601
U1TSE 上市	2023    	001146	20220512
U1TSE 上市	2023    	001147	20231109
U1TSE 上市	2023    	001148	20211115
U1TSE 上市	2023    	001149	20220425
U1TSE 上市	2023    	001150	20220831
U1TSE 上市	2023    	001151	20220901
U1TSE 上市	2023    	001152	20221110
U1TSE 上市	2023    	001153	20220818
U1TSE 上市	2023    	001154	20230327
U1TSE 上市	2023    	001155	20230321
U1TSE 上市	2023    	001156	20230314
U1TSE 上市	2023    	001157	20230306
U1TSE 上市	2023    	001158	20230919
U1TSE 上市	2023    	001159	20230713
U1TSE 上市	2023    	001160	20231108
U1TSE 上市	2023    	001161	20010328
U1TSE 上市	2023    	001162	20110919
U1TSE 上市	2023    	001163	20031225
U1TSE 上市	2023    	001164	20041221
U1TSE 上市	2023    	001165	20080121
U1TSE 上市	2023    	001166	20180710
U1TSE 上市	2023    	001167	20050119
U1TSE 上市	2023    	001168	20070621
U1TSE 上市	2023    	001169	20031219
U1TSE 上市	2023    	001170	20091217
U1TSE 上市	2023    	001171	20060407
U1TSE 上市	2023    	001172	20031030
U1TSE 上市	2023    	001173	20071231
U1TSE 上市	2023    	001174	20031126
U1TSE 上市	2023    	001175	20050819
U1TSE 上市	2023    	001176	20040830
U1TSE 上市	2023    	001177	20081230
U1TSE 上市	2023    	001178	20040701
U1TSE 上市	2023    	001179	20040329
U1TSE 上市	2023    	001180	20090929
U1TSE 上市	2023    	001181	20190117
U1TSE 上市	2023    	001182	20040917
U1TSE 上市	2023    	001183	20061227
U1TSE 上市	2023    	001184	20060823
U1TSE 上市	2023    	001185	20071031
U1TSE 上市	2023    	001186	20040209
U1TSE 上市	2023    	001187	20071231
U1TSE 上市	2023    	001188	20050720
U1TSE 上市	2023    	001189	20121126
U1TSE 上市	2023    	001190	20071129
U1TSE 上市	2023    	001191	20140411
U1TSE 上市	2023    	001192	20071128
U1TSE 上市	2023    	001193	20071029
U1TSE 上市	2023    	001194	20050428
U1TSE 上市	2023    	001195	20111201
U1TSE 上市	2023    	001196	20091225
U1TSE 上市	2023    	001197	20101112
U1TSE 上市	2023    	001198	20150127
U1TSE 上市	2023    	001199	20050517
U1TSE 上市	2023    	001200	20040415
U1TSE 上市	2023    	001201	20091211
U1TSE 上市	2023    	001202	20101229
U1TSE 上市	2023    	001203	20150323
U1TSE 上市	2023    	001204	20180912
U1TSE 上市	2023    	001205	20040415
U1TSE 上市	2023    	001206	20081225
U1TSE 上市	2023    	001207	20110518
U1TSE 上市	2023    	001208	20111101
U1TSE 上市	2023    	001209	20111005
U1TSE 上市	2023    	001210	20121220
U1TSE 上市	2023    	001211	20220311
U1TSE 上市	2023    	001212	20161108
U1TSE 上市	2023    	001213	20140915
U1TSE 上市	2023    	001214	20141219
U1TSE 上市	2023    	001215	20160310
U1TSE 上市	2023    	001216	20190315
U1TSE 上市	2023    	001217	20150713
U1TSE 上市	2023    	001218	20151222
U1TSE 上市	2023    	001219	20161101
U1TSE 上市	2023    	001220	20151215
U1TSE 上市	2023    	001221	20160908
U1TSE 上市	2023    	001222	20170328
U1TSE 上市	2023    	001223	20231031
U1TSE 上市	2023    	001224	20171211
U1TSE 上市	2023    	001225	20170224
U1TSE 上市	2023    	001226	20180815
U1TSE 上市	2023    	001227	20161213
U1TSE 上市	2023    	001228	20171124
U1TSE 上市	2023    	001229	20000508
U1TSE 上市	2023    	001230	20030825
U1TSE 上市	2023    	001231	20030117
U1TSE 上市	2023    	001232	20090515
U1TSE 上市	2023    	001233	20060630
U1TSE 上市	2023    	001234	20140214
U1TSE 上市	2023    	001235	20121018
U1TSE 上市	2023    	001236	19640714
U1TSE 上市	2023    	001237	19900119
U1TSE 上市	2023    	001238	19900808
U1TSE 上市	2023    	001239	19901215
U1TSE 上市	2023    	001240	19910129
U1TSE 上市	2023    	001241	19910206
U1TSE 上市	2023    	001242	19920218
U1TSE 上市	2023    	001243	19920716
U1TSE 上市	2023    	001244	19920808
U1TSE 上市	2023    	001245	19920930
U1TSE 上市	2023    	001246	19931208
U1TSE 上市	2023    	001247	19940426
U1TSE 上市	2023    	001248	19941104
U1TSE 上市	2023    	001249	19941229
U1TSE 上市	2023    	001250	19950315
U1TSE 上市	2023    	001251	19951209
U1TSE 上市	2023    	001252	19980408
U1TSE 上市	2023    	001253	19961106
U1TSE 上市	2023    	001254	19990312
U1TSE 上市	2023    	001255	19990809
U1TSE 上市	2023    	001256	19930206
U1TSE 上市	2023    	001257	19990628
U1TSE 上市	2023    	001258	19991122
U1TSE 上市	2023    	001259	19981113
U1TSE 上市	2023    	001260	20000321
U1TSE 上市	2023    	001261	19930528
U1TSE 上市	2023    	001262	19990507
U1TSE 上市	2023    	001263	20000911
U1TSE 上市	2023    	001264	19990201
U1TSE 上市	2023    	001265	20000911
U1TSE 上市	2023    	001266	19951227
U1TSE 上市	2023    	001267	20000911
U1TSE 上市	2023    	001268	20010112
U1TSE 上市	2023    	001269	20010302
U1TSE 上市	2023    	001270	19991109
U1TSE 上市	2023    	001271	20010919
U1TSE 上市	2023    	001272	19991204
U1TSE 上市	2023    	001273	20010919
U1TSE 上市	2023    	001274	20020128
U1TSE 上市	2023    	001275	20001130
U1TSE 上市	2023    	001276	20020826
U1TSE 上市	2023    	001277	20010116
U1TSE 上市	2023    	001278	20020826
U1TSE 上市	2023    	001279	19920430
U1TSE 上市	2023    	001280	20050322
U1TSE 上市	2023    	001281	20130917
U1TSE 上市	2023    	001282	20031230
U1TSE 上市	2023    	001283	20080121
U1TSE 上市	2023    	001284	20080312
